"subject_id","rt","responses","question_order","date","type","Phase","time_elapsed","internal_node_id","response","key_press","ListLength","Trial_index","correct","Block","word1","word2","Context","ContextLabel","Context_position","ContextSize","NoneListType","cue","target","SequenceLength","sequence","letterSeen","queriedPosition","correct_01","Gender","Age","Cheated_pairs","Cheated_letters","validity_rt","validity","RoughContextSize","Error_type"
"r0zkw5n2azwu45x",1.71230000001192,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2052450,"0.0-994.0","sepia",32,20,20,"TRUE",3,NA,NA,"./images/colors.jpg","colors","center","18","highSimPairs","rust","sepia",NA,NA,NA,16,1,"female",41,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"r0zkw5n2azwu45x",1.51490000000596,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2598806,"0.0-1248.0","town",32,20,1,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","city","town",NA,NA,NA,15,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",5.106,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2607346,"0.0-1252.0","emphasis",32,20,2,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","focus","emphasis",NA,NA,NA,14,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",3.14070000001788,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2614539,"0.0-1256.0","fear",32,20,3,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","anger","fear",NA,NA,NA,16,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",1.00590000000596,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2618674,"0.0-1260.0","woman",32,20,4,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","girl","woman",NA,NA,NA,8,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",6.02569999998808,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2628170,"0.0-1264.0","0",32,20,5,"FALSE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","calm","quiet",NA,NA,NA,9,0,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Omission"
"r0zkw5n2azwu45x",1.18,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2632348,"0.0-1268.0","length",32,20,6,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","height","length",NA,NA,NA,20,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",0.80790000000596,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2636970,"0.0-1272.0","store",32,20,7,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","shop","store",NA,NA,NA,6,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",0.87059999999404,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2641091,"0.0-1276.0","piano",32,20,8,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","guitar","piano",NA,NA,NA,2,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",1.4065,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2647371,"0.0-1280.0","garbage",32,20,9,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","trash","garbage",NA,NA,NA,17,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",13.0066999999881,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2664478,"0.0-1284.0","0",32,20,10,"FALSE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","range","variety",NA,NA,NA,1,0,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Omission"
"r0zkw5n2azwu45x",1.29930000001192,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2668950,"0.0-1288.0","female",32,20,11,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","male","female",NA,NA,NA,19,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",1.8485,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2674824,"0.0-1292.0","state",32,20,12,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","nation","state",NA,NA,NA,7,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",1.00429999998212,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2679102,"0.0-1296.0","loan",32,20,13,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","mortgage","loan",NA,NA,NA,11,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",0.911300000011921,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2683111,"0.0-1300.0","inside",32,20,14,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","outside","inside",NA,NA,NA,18,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",1.55079999998212,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2688981,"0.0-1304.0","primary",32,20,15,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","main","primary",NA,NA,NA,5,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",1.61760000002384,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2696689,"0.0-1308.0","word",32,20,16,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","phrase","word",NA,NA,NA,3,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",2.12879999998212,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2701813,"0.0-1312.0","welcome",32,20,17,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","invite","welcome",NA,NA,NA,12,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",1.1555,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2706304,"0.0-1316.0","client",32,20,18,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","customer","client",NA,NA,NA,4,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",0.7995,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2710829,"0.0-1320.0","tongue",32,20,19,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","cheek","tongue",NA,NA,NA,13,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"r0zkw5n2azwu45x",1.18929999998212,NA,NA,"21_5_2024_11_0_39",NA,"CuePresentation",2715342,"0.0-1324.0","accident",32,20,20,"TRUE",4,NA,NA,"./images/NoneContext.jpg","None","center","None","highSimPairs","incident","accident",NA,NA,NA,10,1,"female",41,FALSE,FALSE,TRUE,TRUE,"0_NoneHighSim","Correct"
"rsv533f0mo8e3hf",3.23089999997616,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",486591,"0.0-258.0","green",32,20,1,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","olive","teal",NA,NA,NA,17,0,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"rsv533f0mo8e3hf",1.20839999997616,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",491163,"0.0-262.0","blue",32,20,2,"TRUE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","crimson","blush",NA,NA,NA,16,1,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"rsv533f0mo8e3hf",0.948200000047684,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",497235,"0.0-266.0","shark",32,20,3,"TRUE",1,NA,NA,"./images/animals.jpg","animals","center","2","lowSimList","skunk","shark",NA,NA,NA,14,1,"female",31,FALSE,FALSE,TRUE,TRUE,"1_small","Correct"
"rsv533f0mo8e3hf",0.970199999928474,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",502268,"0.0-270.0","bird",32,20,4,"FALSE",1,NA,NA,"./images/animals.jpg","animals","center","2","lowSimList","eagle","bison",NA,NA,NA,10,0,"female",31,FALSE,FALSE,TRUE,TRUE,"1_small","Intrusion"
"rsv533f0mo8e3hf",0.828399999976158,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",509665,"0.0-274.0","white",32,20,5,"TRUE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","pearl","white",NA,NA,NA,1,1,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"rsv533f0mo8e3hf",2.0415,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",514467,"0.0-278.0","olive",32,20,6,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","green","rust",NA,NA,NA,8,0,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"rsv533f0mo8e3hf",1.82269999992847,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",520346,"0.0-282.0","plum",32,20,7,"TRUE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","peach","plum",NA,NA,NA,5,1,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"rsv533f0mo8e3hf",2.35460000002384,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",526141,"0.0-286.0","brown",32,20,8,"TRUE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","indigo","brown",NA,NA,NA,20,1,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"rsv533f0mo8e3hf",1.39779999995232,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",530936,"0.0-290.0","scarlett",32,20,9,"TRUE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","coral","scarlet",NA,NA,NA,15,1,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"rsv533f0mo8e3hf",1.90339999997616,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",539862,"0.0-294.0","yellow",32,20,10,"TRUE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","ruby","yellow",NA,NA,NA,19,1,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"rsv533f0mo8e3hf",1.28660000002384,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",544515,"0.0-298.0","blue",32,20,11,"TRUE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","sapphire","blue",NA,NA,NA,2,1,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"rsv533f0mo8e3hf",0.640799999952316,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",548618,"0.0-302.0","purple",32,20,12,"TRUE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","lilac","purple",NA,NA,NA,13,1,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"rsv533f0mo8e3hf",0.656199999928474,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",553355,"0.0-306.0","green",32,20,13,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","mint","lime",NA,NA,NA,4,0,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"rsv533f0mo8e3hf",1.01340000009537,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",560361,"0.0-310.0","gray",32,20,14,"TRUE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","mauve","gray",NA,NA,NA,12,1,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"rsv533f0mo8e3hf",0.9165,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",565233,"0.0-314.0","marine",32,20,15,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","aqua","sand",NA,NA,NA,9,0,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"rsv533f0mo8e3hf",0.776699999928474,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",569510,"0.0-318.0","coral",32,20,16,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","beige","navy",NA,NA,NA,6,0,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"rsv533f0mo8e3hf",1.47930000007153,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",575713,"0.0-322.0","mint",32,20,17,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","khaki","sepia",NA,NA,NA,3,0,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Intrusion"
"rsv533f0mo8e3hf",3.23069999992847,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",582868,"0.0-326.0","0",32,20,18,"FALSE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","pink","cyan",NA,NA,NA,7,0,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Omission"
"rsv533f0mo8e3hf",2.15479999995232,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",587860,"0.0-330.0","jade",32,20,19,"TRUE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","magenta","jade",NA,NA,NA,18,1,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"rsv533f0mo8e3hf",1.01270000004768,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",592027,"0.0-334.0","marine",32,20,20,"TRUE",1,NA,NA,"./images/colors.jpg","colors","center","18","lowSimList","silver","maroon",NA,NA,NA,11,1,"female",31,FALSE,FALSE,TRUE,TRUE,"3_large","Correct"
"rsv533f0mo8e3hf",3.16560000002384,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1069964,"0.0-588.0","movie",32,20,1,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","mouse","movie",NA,NA,NA,7,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",1.939,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1075177,"0.0-592.0","ladder",32,20,2,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","message","ladder",NA,NA,NA,2,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",2.82480000007153,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1081197,"0.0-596.0","fossil",32,20,3,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","oven","fossil",NA,NA,NA,10,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",1.9915,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1086879,"0.0-600.0","0",32,20,4,"FALSE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","army","couple",NA,NA,NA,4,0,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Omission"
"rsv533f0mo8e3hf",1.6455,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1091135,"0.0-604.0","split",32,20,5,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","bonsai","split",NA,NA,NA,14,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",1.69880000007153,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1096237,"0.0-608.0","0",32,20,6,"FALSE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","month","make",NA,NA,NA,17,0,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Omission"
"rsv533f0mo8e3hf",1.01839999997616,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1099767,"0.0-612.0","office",32,20,7,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","turbine","office",NA,NA,NA,19,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",2.01269999992847,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1105631,"0.0-616.0","player",32,20,8,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","hair","player",NA,NA,NA,1,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",1.07359999990463,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1110108,"0.0-620.0","pace",32,20,9,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","plan","pace",NA,NA,NA,13,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",1.08960000002384,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1114314,"0.0-624.0","nature",32,20,10,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","trouble","nature",NA,NA,NA,20,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",1.51520000004768,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1121953,"0.0-628.0","suit",32,20,11,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","alcohol","suit",NA,NA,NA,9,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",2.80460000002384,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1127692,"0.0-632.0","road",32,20,12,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","paper","road",NA,NA,NA,11,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",2.85760000002384,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1134117,"0.0-636.0","dealer",32,20,13,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","bedroom","dealer",NA,NA,NA,16,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",1.0305,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1139181,"0.0-640.0","long",32,20,14,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","exam","long",NA,NA,NA,6,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",1.60409999990463,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1143793,"0.0-644.0","0",32,20,15,"FALSE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","list","kneepad",NA,NA,NA,5,0,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Omission"
"rsv533f0mo8e3hf",3.01940000009537,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1149906,"0.0-648.0","0",32,20,16,"FALSE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","spot","name",NA,NA,NA,8,0,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Omission"
"rsv533f0mo8e3hf",1.27369999992847,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1154164,"0.0-652.0","diamond",32,20,17,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","globe","diamond",NA,NA,NA,18,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",1.60019999992847,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1159429,"0.0-656.0","dish",32,20,18,"TRUE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","mullet","disk",NA,NA,NA,3,1,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Correct"
"rsv533f0mo8e3hf",2.81760000002384,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1165291,"0.0-660.0","0",32,20,19,"FALSE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","mobile","mark",NA,NA,NA,15,0,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Omission"
"rsv533f0mo8e3hf",3.7245,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1172148,"0.0-664.0","0",32,20,20,"FALSE",2,NA,NA,"./images/NoneContext.jpg","None","center","None","lowSimList","profit","purse",NA,NA,NA,12,0,"female",31,FALSE,FALSE,TRUE,TRUE,"0_NoneLowSim","Omission"
"rsv533f0mo8e3hf",3.30670000004768,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1635150,"0.0-918.0","skiing",32,20,1,"FALSE",3,NA,NA,"./images/sports.jpg","sports","center","11","lowSimList","biking","surfing",NA,NA,NA,19,0,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"rsv533f0mo8e3hf",1.5745,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1640536,"0.0-922.0","",32,20,2,"FALSE",3,NA,NA,"./images/sports.jpg","sports","center","11","lowSimList","soccer","cricket",NA,NA,NA,13,0,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"rsv533f0mo8e3hf",2.0945,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1649656,"0.0-926.0","walking",32,20,3,"FALSE",3,NA,NA,"./images/sports.jpg","sports","center","11","lowSimList","jogging","darts",NA,NA,NA,4,0,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"rsv533f0mo8e3hf",1.45120000004768,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1654561,"0.0-930.0","baseball",32,20,4,"TRUE",3,NA,NA,"./images/sports.jpg","sports","center","11","lowSimList","skating","baseball",NA,NA,NA,9,1,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"rsv533f0mo8e3hf",0.7965,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1659237,"0.0-934.0","bean",32,20,5,"TRUE",3,NA,NA,"./images/veggies.png","veggies","center","9","lowSimList","wasabi","bean",NA,NA,NA,20,1,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"rsv533f0mo8e3hf",1.69020000004768,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1663616,"0.0-938.0","lentil",32,20,6,"TRUE",3,NA,NA,"./images/veggies.png","veggies","center","9","lowSimList","pepper","lentil",NA,NA,NA,8,1,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"rsv533f0mo8e3hf",2.081,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1669049,"0.0-942.0","softball",32,20,7,"TRUE",3,NA,NA,"./images/sports.jpg","sports","center","11","lowSimList","bowling","softball",NA,NA,NA,11,1,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"rsv533f0mo8e3hf",2.55279999995232,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1675147,"0.0-946.0","0",32,20,8,"FALSE",3,NA,NA,"./images/veggies.png","veggies","center","9","lowSimList","potato","rhubarb",NA,NA,NA,14,0,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"rsv533f0mo8e3hf",3.68280000007153,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1682668,"0.0-950.0","0",32,20,9,"FALSE",3,NA,NA,"./images/sports.jpg","sports","center","11","lowSimList","hockey","archery",NA,NA,NA,6,0,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"rsv533f0mo8e3hf",2.07389999997616,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1688982,"0.0-954.0","judo",32,20,10,"TRUE",3,NA,NA,"./images/sports.jpg","sports","center","11","lowSimList","chess","judo",NA,NA,NA,1,1,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"rsv533f0mo8e3hf",0.678899999976158,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1693284,"0.0-958.0","lettuce",32,20,11,"TRUE",3,NA,NA,"./images/veggies.png","veggies","center","9","lowSimList","garlic","lettuce",NA,NA,NA,7,1,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"rsv533f0mo8e3hf",0.761299999952316,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1698270,"0.0-962.0","parsnip",32,20,12,"TRUE",3,NA,NA,"./images/veggies.png","veggies","center","9","lowSimList","broccoli","parsnip",NA,NA,NA,18,1,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"rsv533f0mo8e3hf",1.13289999997616,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1703976,"0.0-966.0","",32,20,13,"FALSE",3,NA,NA,"./images/veggies.png","veggies","center","9","lowSimList","bamboo","kale",NA,NA,NA,10,0,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"rsv533f0mo8e3hf",1.20680000007153,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1712224,"0.0-970.0","swimming",32,20,14,"TRUE",3,NA,NA,"./images/sports.jpg","sports","center","11","lowSimList","karate","swimming",NA,NA,NA,15,1,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"rsv533f0mo8e3hf",5.98629999995232,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1723039,"0.0-974.0","",32,20,15,"FALSE",3,NA,NA,"./images/veggies.png","veggies","center","9","lowSimList","carrot","zucchini",NA,NA,NA,16,0,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Omission"
"rsv533f0mo8e3hf",4.10320000004768,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1734174,"0.0-978.0","soccer",32,20,16,"FALSE",3,NA,NA,"./images/sports.jpg","sports","center","11","lowSimList","golf","pool",NA,NA,NA,5,0,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Intrusion"
"rsv533f0mo8e3hf",3.2165,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1743142,"0.0-982.0","onion",32,20,17,"TRUE",3,NA,NA,"./images/veggies.png","veggies","center","9","lowSimList","spinach","onion",NA,NA,NA,2,1,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"rsv533f0mo8e3hf",2.97219999992847,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1750160,"0.0-986.0","walking",32,20,18,"TRUE",3,NA,NA,"./images/sports.jpg","sports","center","11","lowSimList","skiing","walking",NA,NA,NA,17,1,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
"rsv533f0mo8e3hf",1.00739999997616,NA,NA,"21_5_2024_10_24_39",NA,"CuePresentation",1754504,"0.0-990.0","eggplant",32,20,19,"TRUE",3,NA,NA,"./images/veggies.png","veggies","center","9","lowSimList","okra","eggplant",NA,NA,NA,12,1,"female",31,FALSE,FALSE,TRUE,TRUE,"2_medium","Correct"
