,X,rt,stimulus,key_press,ListLength,Trial_index,Phase,correct,ExperimentalPhase,Block,word1,word2,save,date,subject_id,trial_type,trial_index,time_elapsed,internal_node_id,response,cue,target,SequenceLength,sequence,letterSeen,queriedPosition,Stimulus_type,TrialType,timeMs,timeMin,score,correct_01,validTrials,validID,W2VWordPairsSim,SimBins,Error_type,W2VReponseCueSim,W2VReponseTargetSim
4992,73534,5062.0,<h1>prune</h1><br><br><br> Please press space as soon as you recall the target.,32,20,1,CuePresentation,True,True,3,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,825,2175326,0.0-825.0,thorne,prune,thorn,,,,15,,,,,,1,False,True,0.999999978936332,5,Correct,999.0,999.0
4993,73536,10750.0,<h1>squash</h1><br><br><br> Please press space as soon as you recall the target.,32,20,2,CuePresentation,False,True,3,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,829,2193113,0.0-829.0,butter,squash,root,,,,3,,,,,,0,False,True,0.246029577781375,2,Intrusion,0.3668706065402658,0.26968053014933363
4994,73538,2163.0,<h1>candle</h1><br><br><br> Please press space as soon as you recall the target.,32,20,3,CuePresentation,True,True,3,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,833,2202312,0.0-833.0,lamp,candle,lamp,,,,2,,,,,,1,True,True,0.698749663319853,4,Correct,999.0,999.0
4995,73540,3292.0,<h1>knife</h1><br><br><br> Please press space as soon as you recall the target.,32,20,4,CuePresentation,True,True,3,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,837,2212648,0.0-837.0,sheath,knife,sheath,,,,11,,,,,,1,False,True,0.735375776651981,4,Correct,999.0,999.0
4996,73542,6725.0,<h1>tripod</h1><br><br><br> Please press space as soon as you recall the target.,32,20,5,CuePresentation,False,True,3,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,841,2226665,0.0-841.0,camera,tripod,heater,,,,10,,,,,,0,False,True,0.426391146408292,3,Intrusion,0.4920746430758297,0.29732973143660796
4997,73544,1837.0,<h1>amber</h1><br><br><br> Please press space as soon as you recall the target.,32,20,6,CuePresentation,True,True,3,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,845,2235697,0.0-845.0,orange,amber,orange,,,,9,,,,,,1,True,True,0.999999963859867,5,Correct,999.0,999.0
4998,73546,4965.0,<h1>grass</h1><br><br><br> Please press space as soon as you recall the target.,32,20,7,CuePresentation,True,True,3,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,849,2247818,0.0-849.0,bear,grass,bear,,,,7,,,,,,1,True,True,0.150062414002164,1,Correct,999.0,999.0
4999,73548,6283.0,<h1>slime</h1><br><br><br> Please press space as soon as you recall the target.,32,20,8,CuePresentation,False,True,3,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,853,2261136,0.0-853.0,0,slime,possum,,,,5,,,,,,0,True,True,0.299240600347622,2,Omission,999.0,999.0
5000,73550,6685.0,<h1>cobra</h1><br><br><br> Please press space as soon as you recall the target.,32,20,9,CuePresentation,False,True,3,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,857,2274865,0.0-857.0,snake,cobra,coyote,,,,4,,,,,,0,True,True,0.579578025639824,3,Intrusion,1.0000000795381851,0.5795780256398243
5001,73552,2023.0,<h1>chin</h1><br><br><br> Please press space as soon as you recall the target.,32,20,10,CuePresentation,True,True,3,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,861,2283920,0.0-861.0,neck,chin,neck,,,,19,,,,,,1,False,True,0.664305571140951,4,Correct,999.0,999.0
5002,73638,7176.0,<h1>chalk</h1><br><br><br> Please press space as soon as you recall the target.,32,8,1,CuePresentation,True,True,4,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,1017,2668873,0.0-1017.0,cloak,chalk,cloak,,,,2,,,,,,1,True,True,0.143585884717132,1,Correct,999.0,999.0
5003,73640,3752.0,<h1>orchid</h1><br><br><br> Please press space as soon as you recall the target.,32,8,2,CuePresentation,True,True,4,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,1021,2679658,0.0-1021.0,flower,orchid,flower,,,,4,,,,,,1,True,True,1.0000000758957,5,Correct,999.0,999.0
5004,73642,7601.0,<h1>thumb</h1><br><br><br> Please press space as soon as you recall the target.,32,8,3,CuePresentation,True,True,4,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,1025,2694609,0.0-1025.0,ankle,thumb,anklet,,,,7,,,,,,1,True,True,0.47748479244258,3,Correct,999.0,999.0
5005,73644,7983.0,<h1>beetle</h1><br><br><br> Please press space as soon as you recall the target.,32,8,4,CuePresentation,False,True,4,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,1029,2709648,0.0-1029.0,0,beetle,kitten,,,,3,,,,,,0,False,True,0.316639554830722,2,Omission,999.0,999.0
5006,73646,3095.0,<h1>wand</h1><br><br><br> Please press space as soon as you recall the target.,32,8,5,CuePresentation,True,True,4,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,1033,2719768,0.0-1033.0,money,wand,money,,,,5,,,,,,1,True,True,0.215125963179727,2,Correct,999.0,999.0
5007,73648,4638.0,<h1>grill</h1><br><br><br> Please press space as soon as you recall the target.,32,8,6,CuePresentation,True,True,4,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,1037,2731433,0.0-1037.0,monkey,grill,monkey,,,,1,,,,,,1,False,True,0.0769030395339553,1,Correct,999.0,999.0
5008,73650,2993.0,<h1>potato</h1><br><br><br> Please press space as soon as you recall the target.,32,8,7,CuePresentation,True,True,4,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,1041,2741441,0.0-1041.0,chips,potato,chips,,,,8,,,,,,1,False,True,0.603917424192587,4,Correct,999.0,999.0
5009,73652,3878.0,<h1>towel</h1><br><br><br> Please press space as soon as you recall the target.,32,8,8,CuePresentation,False,True,4,,,True,29_8_2023_12_47_31,uarsb7gchpnzkjc,html-keyboard-response,1045,2752617,0.0-1045.0,belt,towel,bolt,,,,6,,,,,,0,False,True,0.275631401009094,2,Intrusion,0.3613547055119297,0.47243171360746117
5010,73769,1143.40000003576,<h1>teabag</h1><br><br><br> Please press space as soon as you recall the target.,32,18,1,CuePresentation,True,True,1,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,233,436947,0.0-233.0,coffee,teabag,coffee,,,,15,,,,,,1,False,True,0.806588166583034,5,Correct,999.0,999.0
5011,73771,1069.0,<h1>crank</h1><br><br><br> Please press space as soon as you recall the target.,32,18,2,CuePresentation,True,True,1,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,237,442321,0.0-237.0,pulley,crank,pulley,,,,11,,,,,,1,False,True,0.999999982961594,5,Correct,999.0,999.0
5012,73773,837.300000011921,<h1>crow</h1><br><br><br> Please press space as soon as you recall the target.,32,18,3,CuePresentation,True,True,1,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,241,447032,0.0-241.0,bird,crow,bird,,,,9,,,,,,1,True,True,0.999999881451747,5,Correct,999.0,999.0
5013,73775,976.399999976158,<h1>makeup</h1><br><br><br> Please press space as soon as you recall the target.,32,18,4,CuePresentation,True,True,1,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,245,451826,0.0-245.0,paint,makeup,paint,,,,8,,,,,,1,False,True,0.505935810169567,3,Correct,999.0,999.0
5014,73777,1068.90000003576,<h1>target</h1><br><br><br> Please press space as soon as you recall the target.,32,18,5,CuePresentation,True,True,1,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,249,455823,0.0-249.0,clamp,target,clasp,,,,10,,,,,,1,False,True,0.263086746212108,2,Correct,999.0,999.0
5015,73779,1291.0,<h1>bonnet</h1><br><br><br> Please press space as soon as you recall the target.,32,18,6,CuePresentation,True,True,1,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,253,461613,0.0-253.0,scoop,bonnet,scoop,,,,2,,,,,,1,True,True,0.295501525339056,2,Correct,999.0,999.0
5016,73781,1046.59999996424,<h1>squid</h1><br><br><br> Please press space as soon as you recall the target.,32,18,7,CuePresentation,True,True,1,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,257,466961,0.0-257.0,fish,squid,fish,,,,18,,,,,,1,False,True,0.752440606490791,4,Correct,999.0,999.0
5017,73783,1546.5,<h1>teepee</h1><br><br><br> Please press space as soon as you recall the target.,32,18,8,CuePresentation,True,True,1,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,261,477573,0.0-261.0,stove,teepee,stove,,,,7,,,,,,1,True,True,0.441684669598265,3,Correct,999.0,999.0
5018,73785,1185.60000002384,<h1>alpaca</h1><br><br><br> Please press space as soon as you recall the target.,32,18,9,CuePresentation,True,True,1,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,265,481745,0.0-265.0,yarn,alpaca,yarn,,,,4,,,,,,1,True,True,0.730008656413105,4,Correct,999.0,999.0
5019,73787,1766.5,<h1>leash</h1><br><br><br> Please press space as soon as you recall the target.,32,18,10,CuePresentation,True,True,1,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,269,487188,0.0-269.0,drink,leash,drink,,,,5,,,,,,1,True,True,0.108463556475143,1,Correct,999.0,999.0
5020,73933,6270.60000002384,<h1>spoon</h1><br><br><br> Please press space as soon as you recall the target.,32,28,1,CuePresentation,False,True,2,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,585,1047664,0.0-585.0,0,spoon,saucer,,,,8,,,,,,0,False,True,0.999999996637915,5,Omission,999.0,999.0
5021,73935,3196.29999995232,<h1>skirt</h1><br><br><br> Please press space as soon as you recall the target.,32,28,2,CuePresentation,False,True,2,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,589,1054596,0.0-589.0,shirt,skirt,blouse,,,,7,,,,,,0,True,True,0.999999967678032,5,Intrusion,0.5720459698919036,0.5720459698919036
5022,73937,1320.5,<h1>snake</h1><br><br><br> Please press space as soon as you recall the target.,32,28,3,CuePresentation,True,True,2,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,593,1059448,0.0-593.0,koala,snake,koala,,,,1,,,,,,1,False,True,0.674045570966141,4,Correct,999.0,999.0
5023,73939,1434.30000001192,<h1>tape</h1><br><br><br> Please press space as soon as you recall the target.,32,28,4,CuePresentation,True,True,2,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,597,1064315,0.0-597.0,wire,tape,wire,,,,16,,,,,,1,False,True,0.501096990479819,3,Correct,999.0,999.0
5024,73941,1965.89999997616,<h1>squash</h1><br><br><br> Please press space as soon as you recall the target.,32,28,5,CuePresentation,True,True,2,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,601,1069147,0.0-601.0,root,squash,root,,,,2,,,,,,1,True,True,0.246029577781375,2,Correct,999.0,999.0
5025,73943,1458.0,<h1>dagger</h1><br><br><br> Please press space as soon as you recall the target.,32,28,6,CuePresentation,True,True,2,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,605,1073553,0.0-605.0,ankle,dagger,ankle,,,,4,,,,,,1,True,True,0.180840465787966,1,Correct,999.0,999.0
5026,73945,1838.89999997616,<h1>slime</h1><br><br><br> Please press space as soon as you recall the target.,32,28,7,CuePresentation,True,True,2,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,609,1078426,0.0-609.0,possum,slime,possum,,,,10,,,,,,1,False,True,0.299240600347622,2,Correct,999.0,999.0
5027,73947,3312.10000002384,<h1>crepe</h1><br><br><br> Please press space as soon as you recall the target.,32,28,8,CuePresentation,True,True,2,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,613,1085744,0.0-613.0,lens,crepe,lens,,,,6,,,,,,1,False,True,0.0896239999584382,1,Correct,999.0,999.0
5028,73949,1246.69999998808,<h1>slicer</h1><br><br><br> Please press space as soon as you recall the target.,32,28,9,CuePresentation,True,True,2,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,617,1089705,0.0-617.0,hummus,slicer,hummus,,,,9,,,,,,1,True,True,0.500551068441678,3,Correct,999.0,999.0
5029,73951,778.199999988079,<h1>pony</h1><br><br><br> Please press space as soon as you recall the target.,32,28,10,CuePresentation,True,True,2,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,621,1094030,0.0-621.0,horse,pony,horse,,,,5,,,,,,1,True,True,0.653305820007919,4,Correct,999.0,999.0
5030,74031,1341.10000002384,<h1>buggy</h1><br><br><br> Please press space as soon as you recall the target.,32,6,1,CuePresentation,True,True,3,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,761,1328444,0.0-761.0,cart,buggy,cart,,,,6,,,,,,1,False,True,0.428620405334395,3,Correct,999.0,999.0
5031,74033,1135.10000002384,<h1>cherry</h1><br><br><br> Please press space as soon as you recall the target.,32,6,2,CuePresentation,True,True,3,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,765,1332927,0.0-765.0,bedpan,cherry,bedpan,,,,3,,,,,,1,False,True,0.0764883243696982,1,Correct,999.0,999.0
5032,74035,1101.0,<h1>puddle</h1><br><br><br> Please press space as soon as you recall the target.,32,6,3,CuePresentation,True,True,3,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,769,1337981,0.0-769.0,sand,puddle,sand,,,,2,,,,,,1,True,True,0.676405431577326,4,Correct,999.0,999.0
5033,74037,799.300000011921,<h1>grill</h1><br><br><br> Please press space as soon as you recall the target.,32,6,4,CuePresentation,True,True,3,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,773,1341503,0.0-773.0,monkey,grill,monkey,,,,1,,,,,,1,False,True,0.0769030395339553,1,Correct,999.0,999.0
5034,74039,1331.89999997616,<h1>tank</h1><br><br><br> Please press space as soon as you recall the target.,32,6,5,CuePresentation,True,True,3,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,777,1346082,0.0-777.0,bumper,tank,bumper,,,,4,,,,,,1,True,True,0.337314081016891,2,Correct,999.0,999.0
5035,74041,2533.90000003576,<h1>crumb</h1><br><br><br> Please press space as soon as you recall the target.,32,6,6,CuePresentation,False,True,3,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,781,1354860,0.0-781.0,biscuit,crumb,muffin,,,,5,,,,,,0,True,True,0.999999975253751,5,Intrusion,0.6254459721500938,0.6254459721500938
5036,74151,1257.39999997616,<h1>moose</h1><br><br><br> Please press space as soon as you recall the target.,32,16,1,CuePresentation,True,True,4,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,1001,1723716,0.0-1001.0,cactus,moose,cactus,,,,2,,,,,,1,True,True,0.346216021008962,2,Correct,999.0,999.0
5037,74153,1852.40000003576,<h1>thumb</h1><br><br><br> Please press space as soon as you recall the target.,32,16,2,CuePresentation,True,True,4,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,1005,1729823,0.0-1005.0,anklet,thumb,anklet,,,,15,,,,,,1,False,True,0.47748479244258,3,Correct,999.0,999.0
5038,74155,1606.89999997616,<h1>bear</h1><br><br><br> Please press space as soon as you recall the target.,32,16,3,CuePresentation,True,True,4,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,1009,1735243,0.0-1009.0,grass,bear,grass,,,,13,,,,,,1,False,True,0.150062414002164,1,Correct,999.0,999.0
5039,74157,1167.30000001192,<h1>bacon</h1><br><br><br> Please press space as soon as you recall the target.,32,16,4,CuePresentation,True,True,4,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,1013,1740256,0.0-1013.0,hotdog,bacon,hotdog,,,,7,,,,,,1,True,True,0.654814915149301,4,Correct,999.0,999.0
5040,74159,3737.39999997616,<h1>orange</h1><br><br><br> Please press space as soon as you recall the target.,32,16,5,CuePresentation,False,True,4,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,1017,1747690,0.0-1017.0,0,orange,amber,,,,9,,,,,,0,True,True,0.999999963859867,5,Omission,999.0,999.0
5041,74161,951.299999952316,<h1>chili</h1><br><br><br> Please press space as soon as you recall the target.,32,16,6,CuePresentation,True,True,4,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,1021,1751580,0.0-1021.0,clove,chili,clove,,,,14,,,,,,1,False,True,0.713132070649667,4,Correct,999.0,999.0
5042,74163,1149.30000001192,<h1>weed</h1><br><br><br> Please press space as soon as you recall the target.,32,16,7,CuePresentation,True,True,4,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,1025,1755906,0.0-1025.0,binder,weed,binder,,,,5,,,,,,1,True,True,0.193818930259629,1,Correct,999.0,999.0
5043,74165,1434.5,<h1>desk</h1><br><br><br> Please press space as soon as you recall the target.,32,16,8,CuePresentation,True,True,4,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,1029,1760537,0.0-1029.0,toilet,desk,toilet,,,,16,,,,,,1,False,True,0.427165723387472,3,Correct,999.0,999.0
5044,74167,959.5,<h1>radio</h1><br><br><br> Please press space as soon as you recall the target.,32,16,9,CuePresentation,True,True,4,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,1033,1765121,0.0-1033.0,dress,radio,dress,,,,8,,,,,,1,False,True,0.003992160614718,1,Correct,999.0,999.0
5045,74169,1132.0,<h1>frame</h1><br><br><br> Please press space as soon as you recall the target.,32,16,10,CuePresentation,True,True,4,,,True,27_8_2023_10_58_37,uj1jjt3x0jftbpv,html-keyboard-response,1037,1769465,0.0-1037.0,mast,frame,mast,,,,4,,,,,,1,True,True,0.455237418240569,3,Correct,999.0,999.0
5046,74268,2228.10000002384,<h1>sandal</h1><br><br><br> Please press space as soon as you recall the target.,32,12,1,CuePresentation,True,True,1,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,185,308196,0.0-185.0,insole,sandal,insole,,,,11,,,,,,1,False,True,0.854520532339466,5,Correct,999.0,999.0
5047,74270,1100.19999992847,<h1>shovel</h1><br><br><br> Please press space as soon as you recall the target.,32,12,2,CuePresentation,True,True,1,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,189,312404,0.0-189.0,bucket,shovel,bucket,,,,5,,,,,,1,True,True,1.00000008526887,5,Correct,999.0,999.0
5048,74272,1757.29999995232,<h1>coyote</h1><br><br><br> Please press space as soon as you recall the target.,32,12,3,CuePresentation,True,True,1,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,193,317132,0.0-193.0,cobra,coyote,cobra,,,,10,,,,,,1,False,True,0.579578025639824,3,Correct,999.0,999.0
5049,74274,1317.10000002384,<h1>clay</h1><br><br><br> Please press space as soon as you recall the target.,32,12,4,CuePresentation,True,True,1,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,197,321372,0.0-197.0,tick,clay,tick,,,,7,,,,,,1,True,True,0.0153055198591734,1,Correct,999.0,999.0
5050,74276,1036.0,<h1>noose</h1><br><br><br> Please press space as soon as you recall the target.,32,12,5,CuePresentation,True,True,1,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,201,325124,0.0-201.0,ramp,noose,ramp,,,,4,,,,,,1,True,True,0.322929995896929,2,Correct,999.0,999.0
5051,74278,5388.19999992847,<h1>spool</h1><br><br><br> Please press space as soon as you recall the target.,32,12,6,CuePresentation,False,True,1,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,205,333292,0.0-205.0,wrench,spool,chisel,,,,3,,,,,,0,False,True,0.561989970663317,3,Intrusion,0.7184552841227698,0.5831972418369582
5052,74280,1058.89999997616,<h1>goose</h1><br><br><br> Please press space as soon as you recall the target.,32,12,7,CuePresentation,True,True,1,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,209,337900,0.0-209.0,duck,goose,duck,,,,9,,,,,,1,True,True,0.626741263447438,4,Correct,999.0,999.0
5053,74282,1741.19999992847,<h1>gauze</h1><br><br><br> Please press space as soon as you recall the target.,32,12,8,CuePresentation,True,True,1,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,213,342316,0.0-213.0,shelf,gauze,shelf,,,,1,,,,,,1,False,True,0.379523785471593,2,Correct,999.0,999.0
5054,74284,901.199999928474,<h1>wire</h1><br><br><br> Please press space as soon as you recall the target.,32,12,9,CuePresentation,True,True,1,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,217,346028,0.0-217.0,tape,wire,tape,,,,2,,,,,,1,True,True,0.501096990479819,3,Correct,999.0,999.0
5055,74286,940.0,<h1>puddle</h1><br><br><br> Please press space as soon as you recall the target.,32,12,10,CuePresentation,True,True,1,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,221,350572,0.0-221.0,sand,puddle,sand,,,,8,,,,,,1,False,True,0.676405431577326,4,Correct,999.0,999.0
5056,74354,2532.5,<h1>banner</h1><br><br><br> Please press space as soon as you recall the target.,32,2,1,CuePresentation,True,True,2,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,329,508220,0.0-329.0,flag,banner,flag,,,,1,,,,,,1,False,True,0.616673037290324,4,Correct,999.0,999.0
5057,74356,1956.5,<h1>taco</h1><br><br><br> Please press space as soon as you recall the target.,32,2,2,CuePresentation,True,True,2,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,333,512932,0.0-333.0,blimp,taco,blimp,,,,2,,,,,,1,True,True,0.108886892854862,1,Correct,999.0,999.0
5058,74484,1204.39999997616,<h1>scone</h1><br><br><br> Please press space as soon as you recall the target.,32,22,1,CuePresentation,True,True,3,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,601,955115,0.0-601.0,cake,scone,cake,,,,7,,,,,,1,True,True,1.00000003206391,5,Correct,999.0,999.0
5059,74486,1084.29999995232,<h1>rosary</h1><br><br><br> Please press space as soon as you recall the target.,32,22,2,CuePresentation,True,True,3,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,605,958868,0.0-605.0,altar,rosary,altar,,,,14,,,,,,1,False,True,0.461896339092241,3,Correct,999.0,999.0
5060,74488,788.600000023842,<h1>kiwi</h1><br><br><br> Please press space as soon as you recall the target.,32,22,3,CuePresentation,True,True,3,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,609,962884,0.0-609.0,apple,kiwi,apple,,,,3,,,,,,1,False,True,0.630507650883796,4,Correct,999.0,999.0
5061,74490,6340.20000004768,<h1>lens</h1><br><br><br> Please press space as soon as you recall the target.,32,22,4,CuePresentation,False,True,3,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,613,972043,0.0-613.0,0,lens,crepe,,,,2,,,,,,0,True,True,0.0896239999584382,1,Omission,999.0,999.0
5062,74492,1645.0,<h1>sundae</h1><br><br><br> Please press space as soon as you recall the target.,32,22,5,CuePresentation,True,True,3,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,617,976003,0.0-617.0,sushi,sundae,sushi,,,,12,,,,,,1,False,True,0.610210725864509,4,Correct,999.0,999.0
5063,74494,916.0,<h1>drain</h1><br><br><br> Please press space as soon as you recall the target.,32,22,6,CuePresentation,True,True,3,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,621,980379,0.0-621.0,sink,drain,sink,,,,9,,,,,,1,True,True,0.631240283731934,4,Correct,999.0,999.0
5064,74496,2332.20000004768,<h1>quiche</h1><br><br><br> Please press space as soon as you recall the target.,32,22,7,CuePresentation,True,True,3,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,625,985515,0.0-625.0,pasta,quiche,pasta,,,,11,,,,,,1,False,True,1.00000006075905,5,Correct,999.0,999.0
5065,74498,891.899999976158,<h1>dough</h1><br><br><br> Please press space as soon as you recall the target.,32,22,8,CuePresentation,True,True,3,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,629,989307,0.0-629.0,tomato,dough,tomato,,,,5,,,,,,1,True,True,0.445283558369461,3,Correct,999.0,999.0
5066,74500,932.099999904633,<h1>paper</h1><br><br><br> Please press space as soon as you recall the target.,32,22,9,CuePresentation,True,True,3,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,633,993163,0.0-633.0,pipe,paper,pipe,,,,8,,,,,,1,False,True,0.258097566940599,2,Correct,999.0,999.0
5067,74502,955.899999976158,<h1>scoop</h1><br><br><br> Please press space as soon as you recall the target.,32,22,10,CuePresentation,True,True,3,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,637,997347,0.0-637.0,bonnet,scoop,bonnet,,,,4,,,,,,1,True,True,0.295501525339056,2,Correct,999.0,999.0
5068,74660,3875.10000002384,<h1>tiger</h1><br><br><br> Please press space as soon as you recall the target.,32,32,1,CuePresentation,True,True,4,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,985,1584235,0.0-985.0,panda,tiger,panda,,,,25,,,,,,1,False,True,1.0000000621733,5,Correct,999.0,999.0
5069,74662,803.300000071526,<h1>visor</h1><br><br><br> Please press space as soon as you recall the target.,32,32,2,CuePresentation,True,True,4,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,989,1588523,0.0-989.0,helmet,visor,helmet,,,,26,,,,,,1,False,True,1.0000000639651,5,Correct,999.0,999.0
5070,74664,923.5,<h1>skunk</h1><br><br><br> Please press space as soon as you recall the target.,32,32,3,CuePresentation,True,True,4,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,993,1593003,0.0-993.0,rope,skunk,rope,,,,7,,,,,,1,True,True,0.323396853922166,2,Correct,999.0,999.0
5071,74666,2644.0,<h1>tiara</h1><br><br><br> Please press space as soon as you recall the target.,32,32,4,CuePresentation,True,True,4,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,997,1598259,0.0-997.0,kilt,tiara,kilt,,,,18,,,,,,1,False,True,0.750416700964624,4,Correct,999.0,999.0
5072,74668,755.800000071526,<h1>ruby</h1><br><br><br> Please press space as soon as you recall the target.,32,32,5,CuePresentation,True,True,4,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,1001,1601835,0.0-1001.0,jewel,ruby,jewel,,,,2,,,,,,1,True,True,0.648686774326804,4,Correct,999.0,999.0
5073,74670,1250.80000007153,<h1>worm</h1><br><br><br> Please press space as soon as you recall the target.,32,32,6,CuePresentation,True,True,4,,,True,27_8_2023_8_42_39,ulu95qp6c5cpalc,html-keyboard-response,1005,1606043,0.0-1005.0,leech,worm,leech,,,,4,,,,,,1,True,True,0.809647988325674,5,Correct,999.0,999.0
